,nature,type,id,description,cwe_counts
807,ParentOf,variant,235,Improper Handling of Extra Parameters,5
808,ParentOf,variant,236,Improper Handling of Undefined Parameters,5
809,ParentOf,variant,24,Path Traversal: '../filedir',50
810,ParentOf,variant,243,Creation of chroot Jail Without Changing Working Directory,35
811,ParentOf,variant,25,Path Traversal: '/../filedir',50
812,ParentOf,variant,26,Path Traversal: '/dir/../filename',50
813,ParentOf,variant,27,Path Traversal: 'dir/../../filename',50
814,ParentOf,variant,28,Path Traversal: '..\filedir',50
815,ParentOf,variant,29,Path Traversal: '\..\filename',50
816,ParentOf,variant,291,Reliance on IP Address for Authentication,3
817,ParentOf,variant,297,Improper Validation of Certificate with Host Mismatch,7
818,ParentOf,variant,298,Improper Validation of Certificate Expiration,7
819,ParentOf,variant,30,Path Traversal: '\dir\..\filename',50
820,ParentOf,variant,31,Path Traversal: 'dir\..\..\filename',50
821,ParentOf,variant,313,Cleartext Storage in a File or on Disk,157
822,ParentOf,variant,314,Cleartext Storage in the Registry,157
823,ParentOf,variant,315,Cleartext Storage of Sensitive Information in a Cookie,157
824,ParentOf,variant,316,Cleartext Storage of Sensitive Information in Memory,157
825,ParentOf,variant,317,Cleartext Storage of Sensitive Information in GUI,157
826,ParentOf,variant,318,Cleartext Storage of Sensitive Information in Executable,157
827,ParentOf,variant,32,Path Traversal: '...' (Triple Dot),50
828,ParentOf,variant,33,Path Traversal: '....' (Multiple Dot),50
829,ParentOf,variant,332,Insufficient Entropy in PRNG,1
830,ParentOf,variant,333,Improper Handling of Insufficient Entropy in TRNG,13
831,ParentOf,variant,34,Path Traversal: '....//',50
832,ParentOf,variant,35,Path Traversal: '.../...//',50
833,ParentOf,variant,37,Path Traversal: '/absolute/pathname/here',48
834,ParentOf,variant,38,Path Traversal: '\absolute\pathname\here',48
835,ParentOf,variant,39,Path Traversal: 'C:dirname',48
836,ParentOf,variant,40,Path Traversal: '\\UNC\share\name\' (Windows UNC Share),48
837,ParentOf,variant,456,Missing Initialization of a Variable,46
838,ParentOf,variant,457,Use of Uninitialized Variable,89
839,ParentOf,variant,467,Use of sizeof() on a Pointer Type,60
840,ParentOf,variant,473,PHP External Variable Modification,3
841,ParentOf,variant,491,Public cloneable() Method Without Final ('Object Hijack'),14
842,ParentOf,variant,492,Use of Inner Class Containing Sensitive Data,14
843,ParentOf,variant,493,Critical Public Variable Without Final Modifier,14
844,ParentOf,variant,498,Cloneable Class Containing Sensitive Information,14
845,ParentOf,variant,499,Serializable Class Containing Sensitive Data,14
846,ParentOf,variant,526,Cleartext Storage of Sensitive Information in an Environment Variable,157
847,ParentOf,variant,543,Use of Singleton Pattern Without Synchronization in a Multithreaded Context,14
848,ParentOf,variant,548,Exposure of Information Through Directory Listing,78
849,ParentOf,variant,550,Server-generated Error Message Containing Sensitive Information,81
850,ParentOf,variant,564,SQL Injection: Hibernate,39
851,ParentOf,variant,568,finalize() Method Without super.finalize(),2
852,ParentOf,variant,581,Object Model Violation: Just One of Equals and Hashcode Defined,66
853,ParentOf,variant,582,"Array Declared Public, Final, and Static",14
854,ParentOf,variant,583,finalize() Method Declared Public,14
855,ParentOf,variant,588,Attempt to Access Child of a Non-structure Pointer,18
856,ParentOf,variant,598,Use of GET Request Method With Sensitive Query Strings,1
857,ParentOf,variant,599,Missing Validation of OpenSSL Certificate,7
858,ParentOf,variant,600,Uncaught Exception in Servlet,1
859,ParentOf,variant,607,Public Static Final Field References Mutable Object,3
860,ParentOf,variant,608,Struts: Non-private Field in ActionForm Class,14
861,ParentOf,variant,616,Incomplete Identification of Uploaded File Variables (PHP),69
862,ParentOf,variant,618,Exposed Unsafe ActiveX Method,1
863,ParentOf,variant,622,Improper Validation of Function Hook Arguments,553
864,ParentOf,variant,644,Improper Neutralization of HTTP Headers for Scripting Syntax,19
865,ParentOf,variant,646,Reliance on File Name or Extension of Externally-Supplied File,69
866,ParentOf,variant,647,Use of Non-Canonical URL Paths for Authorization Decisions,3
867,ParentOf,variant,759,Use of a One-Way Hash without a Salt,13
868,ParentOf,variant,760,Use of a One-Way Hash with a Predictable Salt,13
869,ParentOf,variant,774,Allocation of File Descriptors or Handles Without Limits or Throttling,74
870,ParentOf,variant,780,Use of RSA Algorithm without OAEP,27
871,ParentOf,variant,782,Exposed IOCTL with Insufficient Access Control,1
872,ParentOf,variant,785,Use of Path Manipulation Function without Maximum-sized Buffer,678
873,ParentOf,variant,789,Memory Allocation with Excessive Size Value,74
874,ParentOf,variant,8,J2EE Misconfiguration: Entity Bean Declared Remote,14
875,ParentOf,variant,80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),130
876,ParentOf,variant,81,Improper Neutralization of Script in an Error Message Web Page,130
877,ParentOf,variant,83,Improper Neutralization of Script in Attributes in a Web Page,130
878,ParentOf,variant,84,Improper Neutralization of Encoded URI Schemes in a Web Page,130
879,ParentOf,variant,85,Doubled Character XSS Manipulations,130
880,ParentOf,variant,86,Improper Neutralization of Invalid Characters in Identifiers in Web Pages,130
881,ParentOf,variant,87,Improper Neutralization of Alternate XSS Syntax,130
882,ParentOf,variant,926,Improper Export of Android Application Components,9
883,ParentOf,variant,927,Use of Implicit Intent for Sensitive Communication,23
884,ParentOf,variant,942,Permissive Cross-domain Policy with Untrusted Domains,3
885,ParentOf,variant,95,Improper Neutralization of Directives in Dynamically Evaluated Code ('Eval Injection'),97
886,PeerOf,base,123,Write-what-where Condition,14
887,PeerOf,base,128,Wrap-around Error,228
888,PeerOf,base,1287,Improper Validation of Specified Type of Input,44
889,PeerOf,base,1295,Debug Messages Revealing Unnecessary Information,81
890,PeerOf,base,1304,Improperly Preserved Integrity of Hardware Configuration State During a Power Save/Restore Operation,69
891,PeerOf,base,1325,Improperly Controlled Sequential Memory Allocation,4
892,PeerOf,base,1339,Insufficient Precision or Accuracy of a Real Number,228
893,PeerOf,base,273,Improper Check for Dropped Privileges,6
894,PeerOf,base,301,Reflection Attack in an Authentication Protocol,27
895,PeerOf,base,322,Key Exchange without Entity Authentication,7
896,PeerOf,base,351,Insufficient Type Distinction,16
897,PeerOf,base,353,Missing Support for Integrity Check,8
898,PeerOf,base,386,Symbolic Name not Mapping to Correct Object,13
899,PeerOf,base,426,Untrusted Search Path,4
900,PeerOf,base,427,Uncontrolled Search Path Element,10
901,PeerOf,base,428,Unquoted Search Path or Element,10
902,PeerOf,base,430,Deployment of Wrong Handler,16
903,PeerOf,base,502,Deserialization of Untrusted Data,2
904,PeerOf,base,603,Use of Client-Side Authentication,11
905,PeerOf,base,79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),27
906,PeerOf,base,915,Improperly Controlled Modification of Dynamically-Determined Object Attributes,216
907,PeerOf,base,917,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection'),4
908,PeerOf,class,20,Improper Input Validation,69
909,PeerOf,class,311,Missing Encryption of Sensitive Data,27
910,PeerOf,class,327,Use of a Broken or Risky Cryptographic Algorithm,4
911,PeerOf,class,345,Insufficient Verification of Data Authenticity,553
912,PeerOf,class,436,Interpretation Conflict,16
913,PeerOf,class,441,Unintended Proxy or Intermediary ('Confused Deputy'),4
914,PeerOf,class,451,User Interface (UI) Misrepresentation of Critical Information,8
915,PeerOf,class,602,Client-Side Enforcement of Server-Side Security,11
916,PeerOf,class,706,Use of Incorrectly-Resolved Name or Reference,45
917,PeerOf,composite,352,Cross-Site Request Forgery (CSRF),130
918,PeerOf,variant,415,Double Free,87
919,PeerOf,variant,416,Use After Free,14
