,nature,type,id,description,cwe_counts,cwe_id
711,ChildOf,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),7057,23
712,MemberOf,view,884,CWE Cross-section,7057,23
713,MemberOf,category,981,SFP Secondary Cluster: Path Traversal,7057,23
714,MemberOf,category,1345,OWASP Top Ten 2021 Category A01:2021 - Broken Access Control,7057,23
715,MemberOf,category,1404,Comprehensive Categorization: File Handling,7057,23
716,MemberOf,category,1436,OWASP Top Ten 2025 Category A01:2025 - Broken Access Control,7057,23
717,Self,base,23,,7057,23
718,ChildOf,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),7057,36
719,ParentOf,variant,37,Path Traversal: '/absolute/pathname/here',7057,36
720,ParentOf,variant,38,Path Traversal: '\absolute\pathname\here',7057,36
721,ParentOf,variant,39,Path Traversal: 'C:dirname',7057,36
722,ParentOf,variant,40,Path Traversal: '\\UNC\share\name\' (Windows UNC Share),7057,36
723,ChildOf,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),7057,36
724,ChildOf,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),7057,36
725,MemberOf,view,884,CWE Cross-section,7057,36
726,MemberOf,category,981,SFP Secondary Cluster: Path Traversal,7057,36
727,MemberOf,category,1404,Comprehensive Categorization: File Handling,7057,36
728,MemberOf,category,1436,OWASP Top Ten 2025 Category A01:2025 - Broken Access Control,7057,36
729,Self,base,36,,7057,36
730,ChildOf,class,610,Externally Controlled Reference to a Resource in Another Sphere,7057,73
731,ChildOf,class,642,External Control of Critical State Data,7057,73
732,ParentOf,class,114,Process Control,7057,73
733,CanPrecede,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),7057,73
734,CanPrecede,base,41,Improper Resolution of Path Equivalence,7057,73
735,CanPrecede,base,59,Improper Link Resolution Before File Access ('Link Following'),7057,73
736,CanPrecede,variant,98,Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion'),7057,73
737,CanPrecede,base,434,Unrestricted Upload of File with Dangerous Type,7057,73
738,MemberOf,category,399,Resource Management Errors,7057,73
739,MemberOf,category,1015,Limit Access,7057,73
740,ChildOf,class,20,Improper Input Validation,7057,73
741,MemberOf,category,723,OWASP Top Ten 2004 Category A2 - Broken Access Control,7057,73
742,MemberOf,category,752,2009 Top 25 - Risky Resource Management,7057,73
743,MemberOf,category,877,CERT C++ Secure Coding Section 09 - Input Output (FIO),7057,73
744,MemberOf,category,981,SFP Secondary Cluster: Path Traversal,7057,73
745,MemberOf,category,1348,OWASP Top Ten 2021 Category A04:2021 - Insecure Design,7057,73
746,MemberOf,category,1403,Comprehensive Categorization: Exposed Resource,7057,73
747,MemberOf,category,1441,OWASP Top Ten 2025 Category A06:2025 - Insecure Design,7057,73
748,Self,base,73,,7057,73
749,ChildOf,class,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),7057,99
750,ParentOf,base,641,Improper Restriction of Names for Files and Other Resources,7057,99
751,ParentOf,base,694,Use of Multiple Resources with Duplicate Identifier,7057,99
752,ParentOf,base,914,Improper Control of Dynamically-Identified Variables,7057,99
753,PeerOf,class,706,Use of Incorrectly-Resolved Name or Reference,7057,99
754,MemberOf,category,1019,Validate Inputs,7057,99
755,MemberOf,category,813,OWASP Top Ten 2010 Category A4 - Insecure Direct Object References,7057,99
756,MemberOf,view,884,CWE Cross-section,7057,99
757,MemberOf,category,932,OWASP Top Ten 2013 Category A4 - Insecure Direct Object References,7057,99
758,MemberOf,category,990,SFP Secondary Cluster: Tainted Input to Command,7057,99
759,MemberOf,category,1005,7PK - Input Validation and Representation,7057,99
760,MemberOf,category,1131,CISQ Quality Measures (2016) - Security,7057,99
761,MemberOf,category,1308,CISQ Quality Measures - Security,7057,99
762,MemberOf,view,1340,CISQ Data Protection Measures,7057,99
763,MemberOf,category,1347,OWASP Top Ten 2021 Category A03:2021 - Injection,7057,99
764,MemberOf,category,1409,Comprehensive Categorization: Injection,7057,99
765,MemberOf,category,1440,OWASP Top Ten 2025 Category A05:2025 - Injection,7057,99
766,Self,class,99,,7057,99
767,ChildOf,class,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),30,79
768,ParentOf,variant,80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),30,79
769,ParentOf,variant,81,Improper Neutralization of Script in an Error Message Web Page,30,79
770,ParentOf,variant,83,Improper Neutralization of Script in Attributes in a Web Page,30,79
771,ParentOf,variant,84,Improper Neutralization of Encoded URI Schemes in a Web Page,30,79
772,ParentOf,variant,85,Doubled Character XSS Manipulations,30,79
773,ParentOf,variant,86,Improper Neutralization of Invalid Characters in Identifiers in Web Pages,30,79
774,ParentOf,variant,87,Improper Neutralization of Alternate XSS Syntax,30,79
775,PeerOf,composite,352,Cross-Site Request Forgery (CSRF),30,79
776,CanFollow,variant,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Request/Response Splitting'),30,79
777,CanFollow,base,184,Incomplete List of Disallowed Inputs,30,79
778,CanPrecede,base,494,Download of Code Without Integrity Check,30,79
779,MemberOf,category,137,Data Neutralization Issues,30,79
780,ChildOf,class,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),30,79
781,MemberOf,category,1019,Validate Inputs,30,79
782,MemberOf,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,30,79
783,MemberOf,category,712,OWASP Top Ten 2007 Category A1 - Cross Site Scripting (XSS),30,79
784,MemberOf,category,722,OWASP Top Ten 2004 Category A1 - Unvalidated Input,30,79
785,MemberOf,category,725,OWASP Top Ten 2004 Category A4 - Cross-Site Scripting (XSS) Flaws,30,79
786,MemberOf,category,751,2009 Top 25 - Insecure Interaction Between Components,30,79
787,MemberOf,category,801,2010 Top 25 - Insecure Interaction Between Components,30,79
788,MemberOf,category,811,OWASP Top Ten 2010 Category A2 - Cross-Site Scripting (XSS),30,79
789,MemberOf,category,864,2011 Top 25 - Insecure Interaction Between Components,30,79
790,MemberOf,view,884,CWE Cross-section,30,79
791,MemberOf,category,931,OWASP Top Ten 2013 Category A3 - Cross-Site Scripting (XSS),30,79
792,MemberOf,category,990,SFP Secondary Cluster: Tainted Input to Command,30,79
793,MemberOf,category,1005,7PK - Input Validation and Representation,30,79
794,MemberOf,category,1033,OWASP Top Ten 2017 Category A7 - Cross-Site Scripting (XSS),30,79
795,MemberOf,category,1131,CISQ Quality Measures (2016) - Security,30,79
796,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,30,79
797,MemberOf,category,1308,CISQ Quality Measures - Security,30,79
798,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,30,79
799,MemberOf,view,1340,CISQ Data Protection Measures,30,79
800,MemberOf,category,1347,OWASP Top Ten 2021 Category A03:2021 - Injection,30,79
801,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,30,79
802,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,30,79
803,MemberOf,category,1409,Comprehensive Categorization: Injection,30,79
804,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,30,79
805,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,30,79
806,MemberOf,view,1435,Weaknesses in the 2025 CWE Top 25 Most Dangerous Software Weaknesses,30,79
807,MemberOf,category,1440,OWASP Top Ten 2025 Category A05:2025 - Injection,30,79
808,MemberOf,category,1447,General Software Weaknesses that Appear in Products that Use or Support AI/ML Technology,30,79
809,Self,base,79,,30,79
810,ChildOf,pillar,707,Improper Neutralization,30,116
811,ParentOf,base,117,Improper Output Neutralization for Logs,30,116
812,ParentOf,variant,644,Improper Neutralization of HTTP Headers for Scripting Syntax,30,116
813,ParentOf,base,838,Inappropriate Encoding for Output Context,30,116
814,CanPrecede,class,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),30,116
815,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,30,116
816,ParentOf,base,838,Inappropriate Encoding for Output Context,30,116
817,MemberOf,category,751,2009 Top 25 - Insecure Interaction Between Components,30,116
818,MemberOf,category,845,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 2 - Input Validation and Data Sanitization (IDS),30,116
819,MemberOf,category,883,CERT C++ Secure Coding Section 49 - Miscellaneous (MSC),30,116
820,MemberOf,category,992,SFP Secondary Cluster: Faulty Input Transformation,30,116
821,MemberOf,category,1134,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 00. Input Validation and Data Sanitization (IDS),30,116
822,MemberOf,category,1179,SEI CERT Perl Coding Standard - Guidelines 01. Input Validation and Data Sanitization (IDS),30,116
823,MemberOf,category,1347,OWASP Top Ten 2021 Category A03:2021 - Injection,30,116
824,MemberOf,category,1407,Comprehensive Categorization: Improper Neutralization,30,116
825,MemberOf,category,1440,OWASP Top Ten 2025 Category A05:2025 - Injection,30,116
826,MemberOf,category,1447,General Software Weaknesses that Appear in Products that Use or Support AI/ML Technology,30,116
827,Self,class,116,,30,116
828,ChildOf,class,943,Improper Neutralization of Special Elements in Data Query Logic,27,89
829,ParentOf,variant,564,SQL Injection: Hibernate,27,89
830,CanFollow,variant,456,Missing Initialization of a Variable,27,89
831,MemberOf,category,137,Data Neutralization Issues,27,89
832,ChildOf,class,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),27,89
833,MemberOf,category,1019,Validate Inputs,27,89
834,ParentOf,variant,564,SQL Injection: Hibernate,27,89
835,ParentOf,variant,564,SQL Injection: Hibernate,27,89
836,MemberOf,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,27,89
837,MemberOf,category,713,OWASP Top Ten 2007 Category A2 - Injection Flaws,27,89
838,MemberOf,category,722,OWASP Top Ten 2004 Category A1 - Unvalidated Input,27,89
839,MemberOf,category,727,OWASP Top Ten 2004 Category A6 - Injection Flaws,27,89
840,MemberOf,category,751,2009 Top 25 - Insecure Interaction Between Components,27,89
841,MemberOf,category,801,2010 Top 25 - Insecure Interaction Between Components,27,89
842,MemberOf,category,810,OWASP Top Ten 2010 Category A1 - Injection,27,89
843,MemberOf,category,864,2011 Top 25 - Insecure Interaction Between Components,27,89
844,MemberOf,view,884,CWE Cross-section,27,89
845,MemberOf,category,929,OWASP Top Ten 2013 Category A1 - Injection,27,89
846,MemberOf,category,990,SFP Secondary Cluster: Tainted Input to Command,27,89
847,MemberOf,category,1005,7PK - Input Validation and Representation,27,89
848,MemberOf,category,1027,OWASP Top Ten 2017 Category A1 - Injection,27,89
849,MemberOf,category,1131,CISQ Quality Measures (2016) - Security,27,89
850,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,27,89
851,MemberOf,category,1308,CISQ Quality Measures - Security,27,89
852,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,27,89
853,MemberOf,view,1340,CISQ Data Protection Measures,27,89
854,MemberOf,category,1347,OWASP Top Ten 2021 Category A03:2021 - Injection,27,89
855,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,27,89
856,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,27,89
857,MemberOf,category,1409,Comprehensive Categorization: Injection,27,89
858,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,27,89
859,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,27,89
860,MemberOf,view,1435,Weaknesses in the 2025 CWE Top 25 Most Dangerous Software Weaknesses,27,89
861,MemberOf,category,1440,OWASP Top Ten 2025 Category A05:2025 - Injection,27,89
862,Self,base,89,,27,89
863,ChildOf,class,407,Inefficient Algorithmic Complexity,289,1333
864,MemberOf,category,1226,Complexity Issues,289,1333
865,ChildOf,class,407,Inefficient Algorithmic Complexity,289,1333
866,MemberOf,category,1416,Comprehensive Categorization: Resource Lifecycle Management,289,1333
867,Self,base,1333,,289,1333
868,ChildOf,pillar,664,Improper Control of a Resource Through its Lifetime,289,400
869,ParentOf,class,405,Asymmetric Resource Consumption (Amplification),289,400
870,ParentOf,base,770,Allocation of Resources Without Limits or Throttling,289,400
871,ParentOf,base,771,Missing Reference to Active Allocated Resource,289,400
872,ParentOf,base,779,Logging of Excessive Data,289,400
873,ParentOf,base,920,Improper Restriction of Power Consumption,289,400
874,ParentOf,base,1235,Incorrect Use of Autoboxing and Unboxing for Performance Critical Operations,289,400
875,ParentOf,base,1246,Improper Write Handling in Limited-write Non-Volatile Memories,289,400
876,CanFollow,class,410,Insufficient Resource Pool,289,400
877,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,289,400
878,ParentOf,base,770,Allocation of Resources Without Limits or Throttling,289,400
879,ParentOf,base,920,Improper Restriction of Power Consumption,289,400
880,MemberOf,category,730,OWASP Top Ten 2004 Category A9 - Denial of Service,289,400
881,MemberOf,category,858,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 15 - Serialization (SER),289,400
882,MemberOf,category,861,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 18 - Miscellaneous (MSC),289,400
883,MemberOf,view,884,CWE Cross-section,289,400
884,MemberOf,category,985,SFP Secondary Cluster: Unrestricted Consumption,289,400
885,MemberOf,category,1148,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 14. Serialization (SER),289,400
886,MemberOf,category,1152,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 49. Miscellaneous (MSC),289,400
887,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,289,400
888,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,289,400
889,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,289,400
890,MemberOf,category,1416,Comprehensive Categorization: Resource Lifecycle Management,289,400
891,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,289,400
892,Self,class,400,,289,400
893,ChildOf,class,407,Inefficient Algorithmic Complexity,8,1333
894,MemberOf,category,1226,Complexity Issues,8,1333
895,ChildOf,class,407,Inefficient Algorithmic Complexity,8,1333
896,MemberOf,category,1416,Comprehensive Categorization: Resource Lifecycle Management,8,1333
897,Self,base,1333,,8,1333
898,ChildOf,pillar,664,Improper Control of a Resource Through its Lifetime,8,400
899,ParentOf,class,405,Asymmetric Resource Consumption (Amplification),8,400
900,ParentOf,base,770,Allocation of Resources Without Limits or Throttling,8,400
901,ParentOf,base,771,Missing Reference to Active Allocated Resource,8,400
902,ParentOf,base,779,Logging of Excessive Data,8,400
903,ParentOf,base,920,Improper Restriction of Power Consumption,8,400
904,ParentOf,base,1235,Incorrect Use of Autoboxing and Unboxing for Performance Critical Operations,8,400
905,ParentOf,base,1246,Improper Write Handling in Limited-write Non-Volatile Memories,8,400
906,CanFollow,class,410,Insufficient Resource Pool,8,400
907,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,8,400
908,ParentOf,base,770,Allocation of Resources Without Limits or Throttling,8,400
909,ParentOf,base,920,Improper Restriction of Power Consumption,8,400
910,MemberOf,category,730,OWASP Top Ten 2004 Category A9 - Denial of Service,8,400
911,MemberOf,category,858,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 15 - Serialization (SER),8,400
912,MemberOf,category,861,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 18 - Miscellaneous (MSC),8,400
913,MemberOf,view,884,CWE Cross-section,8,400
914,MemberOf,category,985,SFP Secondary Cluster: Unrestricted Consumption,8,400
915,MemberOf,category,1148,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 14. Serialization (SER),8,400
916,MemberOf,category,1152,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 49. Miscellaneous (MSC),8,400
917,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,8,400
918,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,8,400
919,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,8,400
920,MemberOf,category,1416,Comprehensive Categorization: Resource Lifecycle Management,8,400
921,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,8,400
922,Self,class,400,,8,400
923,ChildOf,class,200,Exposure of Sensitive Information to an Unauthorized Actor,6,215
924,CanFollow,base,489,Active Debug Code,6,215
925,MemberOf,category,199,Information Management Errors,6,215
926,MemberOf,category,717,OWASP Top Ten 2007 Category A6 - Information Leakage and Improper Error Handling,6,215
927,MemberOf,category,731,OWASP Top Ten 2004 Category A10 - Insecure Configuration Management,6,215
928,MemberOf,category,933,OWASP Top Ten 2013 Category A5 - Security Misconfiguration,6,215
929,MemberOf,category,963,SFP Secondary Cluster: Exposed Data,6,215
930,MemberOf,category,1417,Comprehensive Categorization: Sensitive Information Exposure,6,215
931,MemberOf,category,1445,OWASP Top Ten 2025 Category A10:2025 - Mishandling of Exceptional Conditions,6,215
932,Self,base,215,,6,215
933,ChildOf,pillar,710,Improper Adherence to Coding Standards,6,489
934,ParentOf,variant,11,ASP.NET Misconfiguration: Creating Debug Binary,6,489
935,CanPrecede,base,215,Insertion of Sensitive Information Into Debugging Code,6,489
936,MemberOf,category,1006,Bad Coding Practices,6,489
937,MemberOf,category,485,7PK - Encapsulation,6,489
938,MemberOf,category,731,OWASP Top Ten 2004 Category A10 - Insecure Configuration Management,6,489
939,MemberOf,category,1002,SFP Secondary Cluster: Unexpected Entry Points,6,489
940,MemberOf,category,1371,ICS Supply Chain: Poorly Documented or Undocumented Features,6,489
941,MemberOf,category,1412,Comprehensive Categorization: Poor Coding Practices,6,489
942,MemberOf,category,1437,OWASP Top Ten 2025 Category A02:2025 - Security Misconfiguration,6,489
943,Self,base,489,,6,489
944,ChildOf,class,287,Improper Authentication,1,295
945,ParentOf,base,296,Improper Following of a Certificate's Chain of Trust,1,295
946,ParentOf,variant,297,Improper Validation of Certificate with Host Mismatch,1,295
947,ParentOf,variant,298,Improper Validation of Certificate Expiration,1,295
948,ParentOf,base,299,Improper Check for Certificate Revocation,1,295
949,ParentOf,variant,599,Missing Validation of OpenSSL Certificate,1,295
950,PeerOf,base,322,Key Exchange without Entity Authentication,1,295
951,MemberOf,category,1211,Authentication Errors,1,295
952,ChildOf,class,287,Improper Authentication,1,295
953,MemberOf,category,1014,Identify Actors,1,295
954,MemberOf,category,731,OWASP Top Ten 2004 Category A10 - Insecure Configuration Management,1,295
955,MemberOf,category,1029,OWASP Top Ten 2017 Category A3 - Sensitive Data Exposure,1,295
956,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,1,295
957,MemberOf,category,1353,OWASP Top Ten 2021 Category A07:2021 - Identification and Authentication Failures,1,295
958,MemberOf,category,1382,ICS Operations (& Maintenance): Emerging Energy Technologies,1,295
959,MemberOf,category,1396,Comprehensive Categorization: Access Control,1,295
960,MemberOf,category,1442,OWASP Top Ten 2025 Category A07:2025 - Authentication Failures,1,295
961,Self,base,295,,1,295
962,ChildOf,class,311,Missing Encryption of Sensitive Data,12,312
963,ChildOf,class,922,Insecure Storage of Sensitive Information,12,312
964,ParentOf,variant,313,Cleartext Storage in a File or on Disk,12,312
965,ParentOf,variant,314,Cleartext Storage in the Registry,12,312
966,ParentOf,variant,315,Cleartext Storage of Sensitive Information in a Cookie,12,312
967,ParentOf,variant,316,Cleartext Storage of Sensitive Information in Memory,12,312
968,ParentOf,variant,317,Cleartext Storage of Sensitive Information in GUI,12,312
969,ParentOf,variant,318,Cleartext Storage of Sensitive Information in Executable,12,312
970,ParentOf,variant,526,Cleartext Storage of Sensitive Information in an Environment Variable,12,312
971,MemberOf,category,199,Information Management Errors,12,312
972,ChildOf,class,311,Missing Encryption of Sensitive Data,12,312
973,MemberOf,category,1013,Encrypt Data,12,312
974,MemberOf,category,816,OWASP Top Ten 2010 Category A7 - Insecure Cryptographic Storage,12,312
975,MemberOf,view,884,CWE Cross-section,12,312
976,MemberOf,category,934,OWASP Top Ten 2013 Category A6 - Sensitive Data Exposure,12,312
977,MemberOf,category,963,SFP Secondary Cluster: Exposed Data,12,312
978,MemberOf,category,1029,OWASP Top Ten 2017 Category A3 - Sensitive Data Exposure,12,312
979,MemberOf,category,1348,OWASP Top Ten 2021 Category A04:2021 - Insecure Design,12,312
980,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,12,312
981,MemberOf,category,1368,ICS Dependencies (& Architecture): External Digital Systems,12,312
982,MemberOf,category,1402,Comprehensive Categorization: Encryption,12,312
983,MemberOf,category,1441,OWASP Top Ten 2025 Category A06:2025 - Insecure Design,12,312
984,Self,base,312,,12,312
985,ChildOf,base,312,Cleartext Storage of Sensitive Information,12,315
986,MemberOf,category,1013,Encrypt Data,12,315
987,MemberOf,category,963,SFP Secondary Cluster: Exposed Data,12,315
988,MemberOf,category,1349,OWASP Top Ten 2021 Category A05:2021 - Security Misconfiguration,12,315
989,MemberOf,category,1402,Comprehensive Categorization: Encryption,12,315
990,MemberOf,category,1437,OWASP Top Ten 2025 Category A02:2025 - Security Misconfiguration,12,315
991,Self,variant,315,,12,315
992,ChildOf,class,200,Exposure of Sensitive Information to an Unauthorized Actor,12,359
993,MemberOf,category,199,Information Management Errors,12,359
994,MemberOf,category,1011,Authorize Actors,12,359
995,MemberOf,category,254,7PK - Security Features,12,359
996,MemberOf,category,857,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 14 - Input Output (FIO),12,359
997,MemberOf,category,975,SFP Secondary Cluster: Architecture,12,359
998,MemberOf,category,1029,OWASP Top Ten 2017 Category A3 - Sensitive Data Exposure,12,359
999,MemberOf,category,1147,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 13. Input Output (FIO),12,359
1000,MemberOf,view,1340,CISQ Data Protection Measures,12,359
1001,MemberOf,category,1345,OWASP Top Ten 2021 Category A01:2021 - Broken Access Control,12,359
1002,MemberOf,category,1417,Comprehensive Categorization: Sensitive Information Exposure,12,359
1003,MemberOf,category,1436,OWASP Top Ten 2025 Category A01:2025 - Broken Access Control,12,359
1004,Self,base,359,,12,359
1005,ChildOf,class,311,Missing Encryption of Sensitive Data,59,312
1006,ChildOf,class,922,Insecure Storage of Sensitive Information,59,312
1007,ParentOf,variant,313,Cleartext Storage in a File or on Disk,59,312
1008,ParentOf,variant,314,Cleartext Storage in the Registry,59,312
1009,ParentOf,variant,315,Cleartext Storage of Sensitive Information in a Cookie,59,312
1010,ParentOf,variant,316,Cleartext Storage of Sensitive Information in Memory,59,312
1011,ParentOf,variant,317,Cleartext Storage of Sensitive Information in GUI,59,312
1012,ParentOf,variant,318,Cleartext Storage of Sensitive Information in Executable,59,312
1013,ParentOf,variant,526,Cleartext Storage of Sensitive Information in an Environment Variable,59,312
1014,MemberOf,category,199,Information Management Errors,59,312
1015,ChildOf,class,311,Missing Encryption of Sensitive Data,59,312
1016,MemberOf,category,1013,Encrypt Data,59,312
1017,MemberOf,category,816,OWASP Top Ten 2010 Category A7 - Insecure Cryptographic Storage,59,312
1018,MemberOf,view,884,CWE Cross-section,59,312
1019,MemberOf,category,934,OWASP Top Ten 2013 Category A6 - Sensitive Data Exposure,59,312
1020,MemberOf,category,963,SFP Secondary Cluster: Exposed Data,59,312
1021,MemberOf,category,1029,OWASP Top Ten 2017 Category A3 - Sensitive Data Exposure,59,312
1022,MemberOf,category,1348,OWASP Top Ten 2021 Category A04:2021 - Insecure Design,59,312
1023,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,59,312
1024,MemberOf,category,1368,ICS Dependencies (& Architecture): External Digital Systems,59,312
1025,MemberOf,category,1402,Comprehensive Categorization: Encryption,59,312
1026,MemberOf,category,1441,OWASP Top Ten 2025 Category A06:2025 - Insecure Design,59,312
1027,Self,base,312,,59,312
1028,ChildOf,class,200,Exposure of Sensitive Information to an Unauthorized Actor,59,359
1029,MemberOf,category,199,Information Management Errors,59,359
1030,MemberOf,category,1011,Authorize Actors,59,359
1031,MemberOf,category,254,7PK - Security Features,59,359
1032,MemberOf,category,857,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 14 - Input Output (FIO),59,359
1033,MemberOf,category,975,SFP Secondary Cluster: Architecture,59,359
1034,MemberOf,category,1029,OWASP Top Ten 2017 Category A3 - Sensitive Data Exposure,59,359
1035,MemberOf,category,1147,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 13. Input Output (FIO),59,359
1036,MemberOf,view,1340,CISQ Data Protection Measures,59,359
1037,MemberOf,category,1345,OWASP Top Ten 2021 Category A01:2021 - Broken Access Control,59,359
1038,MemberOf,category,1417,Comprehensive Categorization: Sensitive Information Exposure,59,359
1039,MemberOf,category,1436,OWASP Top Ten 2025 Category A01:2025 - Broken Access Control,59,359
1040,Self,base,359,,59,359
1041,ChildOf,base,538,Insertion of Sensitive Information into Externally-Accessible File or Directory,59,532
1042,ChildOf,class,200,Exposure of Sensitive Information to an Unauthorized Actor,59,532
1043,MemberOf,category,1009,Audit,59,532
1044,MemberOf,category,731,OWASP Top Ten 2004 Category A10 - Insecure Configuration Management,59,532
1045,MemberOf,category,857,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 14 - Input Output (FIO),59,532
1046,MemberOf,category,963,SFP Secondary Cluster: Exposed Data,59,532
1047,MemberOf,category,1147,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 13. Input Output (FIO),59,532
1048,MemberOf,category,1355,OWASP Top Ten 2021 Category A09:2021 - Security Logging and Monitoring Failures,59,532
1049,MemberOf,category,1417,Comprehensive Categorization: Sensitive Information Exposure,59,532
1050,MemberOf,category,1444,OWASP Top Ten 2025 Category A09:2025 - Logging & Alerting Failures,59,532
1051,Self,base,532,,59,532
1052,ChildOf,pillar,693,Protection Mechanism Failure,11,327
1053,ParentOf,base,328,Use of Weak Hash,11,327
1054,ParentOf,variant,780,Use of RSA Algorithm without OAEP,11,327
1055,ParentOf,base,1240,Use of a Cryptographic Primitive with a Risky Implementation,11,327
1056,PeerOf,base,301,Reflection Attack in an Authentication Protocol,11,327
1057,PeerOf,class,311,Missing Encryption of Sensitive Data,11,327
1058,CanFollow,base,208,Observable Timing Discrepancy,11,327
1059,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,11,327
1060,ParentOf,base,916,Use of Password Hash With Insufficient Computational Effort,11,327
1061,MemberOf,category,1013,Encrypt Data,11,327
1062,MemberOf,category,729,OWASP Top Ten 2004 Category A8 - Insecure Storage,11,327
1063,MemberOf,category,753,2009 Top 25 - Porous Defenses,11,327
1064,MemberOf,category,803,2010 Top 25 - Porous Defenses,11,327
1065,MemberOf,category,816,OWASP Top Ten 2010 Category A7 - Insecure Cryptographic Storage,11,327
1066,MemberOf,category,866,2011 Top 25 - Porous Defenses,11,327
1067,MemberOf,category,883,CERT C++ Secure Coding Section 49 - Miscellaneous (MSC),11,327
1068,MemberOf,view,884,CWE Cross-section,11,327
1069,MemberOf,category,934,OWASP Top Ten 2013 Category A6 - Sensitive Data Exposure,11,327
1070,MemberOf,category,958,SFP Secondary Cluster: Broken Cryptography,11,327
1071,MemberOf,category,1029,OWASP Top Ten 2017 Category A3 - Sensitive Data Exposure,11,327
1072,MemberOf,category,1131,CISQ Quality Measures (2016) - Security,11,327
1073,MemberOf,category,1152,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 49. Miscellaneous (MSC),11,327
