,Unnamed: 0,nature,type,id,description,cwe_counts,cwe_id,repos
499,60,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,2,20,"['danswerai', 'rasa', 'pytorch', 'mindsdb', 'AutoViz', 'Auto_ViML', 'spammy', 'pytensor', 'ViZDoom', 'nalp', 'numpy', 'pattern', 'catboost']"
500,61,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,2,20,"['danswerai', 'rasa', 'pytorch', 'mindsdb', 'AutoViz', 'Auto_ViML', 'spammy', 'pytensor', 'ViZDoom', 'nalp', 'numpy', 'pattern', 'catboost']"
501,62,MemberOf,category,1347,OWASP Top Ten 2021 Category A03:2021 - Injection,2,20,"['danswerai', 'rasa', 'pytorch', 'mindsdb', 'AutoViz', 'Auto_ViML', 'spammy', 'pytensor', 'ViZDoom', 'nalp', 'numpy', 'pattern', 'catboost']"
502,63,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,2,20,"['danswerai', 'rasa', 'pytorch', 'mindsdb', 'AutoViz', 'Auto_ViML', 'spammy', 'pytensor', 'ViZDoom', 'nalp', 'numpy', 'pattern', 'catboost']"
503,64,MemberOf,category,1382,ICS Operations (& Maintenance): Emerging Energy Technologies,2,20,"['danswerai', 'rasa', 'pytorch', 'mindsdb', 'AutoViz', 'Auto_ViML', 'spammy', 'pytensor', 'ViZDoom', 'nalp', 'numpy', 'pattern', 'catboost']"
504,65,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,2,20,"['danswerai', 'rasa', 'pytorch', 'mindsdb', 'AutoViz', 'Auto_ViML', 'spammy', 'pytensor', 'ViZDoom', 'nalp', 'numpy', 'pattern', 'catboost']"
505,66,MemberOf,category,1406,Comprehensive Categorization: Improper Input Validation,2,20,"['danswerai', 'rasa', 'pytorch', 'mindsdb', 'AutoViz', 'Auto_ViML', 'spammy', 'pytensor', 'ViZDoom', 'nalp', 'numpy', 'pattern', 'catboost']"
506,67,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,2,20,"['danswerai', 'rasa', 'pytorch', 'mindsdb', 'AutoViz', 'Auto_ViML', 'spammy', 'pytensor', 'ViZDoom', 'nalp', 'numpy', 'pattern', 'catboost']"
507,68,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,2,20,"['danswerai', 'rasa', 'pytorch', 'mindsdb', 'AutoViz', 'Auto_ViML', 'spammy', 'pytensor', 'ViZDoom', 'nalp', 'numpy', 'pattern', 'catboost']"
508,5,ChildOf,class,668,Exposure of Resource to Wrong Sphere,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
509,6,ChildOf,class,706,Use of Incorrectly-Resolved Name or Reference,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
510,7,ParentOf,base,23,Relative Path Traversal,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
511,8,ParentOf,base,36,Absolute Path Traversal,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
512,9,CanFollow,class,20,Improper Input Validation,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
513,10,CanFollow,base,73,External Control of File Name or Path,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
514,11,CanFollow,class,172,Encoding Error,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
515,12,MemberOf,category,1219,File Handling Issues,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
516,13,ChildOf,class,706,Use of Incorrectly-Resolved Name or Reference,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
517,14,ParentOf,base,23,Relative Path Traversal,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
518,15,ParentOf,base,36,Absolute Path Traversal,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
519,16,ParentOf,base,23,Relative Path Traversal,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
520,17,ParentOf,base,36,Absolute Path Traversal,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
521,18,MemberOf,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
522,19,MemberOf,category,715,OWASP Top Ten 2007 Category A4 - Insecure Direct Object Reference,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
523,20,MemberOf,category,723,OWASP Top Ten 2004 Category A2 - Broken Access Control,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
524,21,MemberOf,category,743,CERT C Secure Coding Standard (2008) Chapter 10 - Input Output (FIO),45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
525,22,MemberOf,category,802,2010 Top 25 - Risky Resource Management,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
526,23,MemberOf,category,813,OWASP Top Ten 2010 Category A4 - Insecure Direct Object References,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
527,24,MemberOf,category,865,2011 Top 25 - Risky Resource Management,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
528,25,MemberOf,category,877,CERT C++ Secure Coding Section 09 - Input Output (FIO),45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
529,26,MemberOf,view,884,CWE Cross-section,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
530,27,MemberOf,category,932,OWASP Top Ten 2013 Category A4 - Insecure Direct Object References,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
531,28,MemberOf,category,981,SFP Secondary Cluster: Path Traversal,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
532,29,MemberOf,category,1031,OWASP Top Ten 2017 Category A5 - Broken Access Control,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
533,30,MemberOf,category,1131,CISQ Quality Measures (2016) - Security,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
534,31,MemberOf,category,1179,SEI CERT Perl Coding Standard - Guidelines 01. Input Validation and Data Sanitization (IDS),45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
535,32,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
536,33,MemberOf,category,1308,CISQ Quality Measures - Security,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
537,34,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
538,35,MemberOf,view,1340,CISQ Data Protection Measures,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
539,36,MemberOf,category,1345,OWASP Top Ten 2021 Category A01:2021 - Broken Access Control,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
540,37,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
541,38,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
542,39,MemberOf,category,1404,Comprehensive Categorization: File Handling,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
543,40,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
544,41,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,45,22,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
545,3,ChildOf,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),45,23,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
546,4,ParentOf,variant,24,Path Traversal: '../filedir',45,23,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
547,5,ParentOf,variant,25,Path Traversal: '/../filedir',45,23,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
548,6,ParentOf,variant,26,Path Traversal: '/dir/../filename',45,23,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
549,7,ParentOf,variant,27,Path Traversal: 'dir/../../filename',45,23,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
550,8,ParentOf,variant,28,Path Traversal: '..\filedir',45,23,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
551,9,ParentOf,variant,29,Path Traversal: '\..\filename',45,23,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
552,10,ParentOf,variant,30,Path Traversal: '\dir\..\filename',45,23,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
553,11,ParentOf,variant,31,Path Traversal: 'dir\..\..\filename',45,23,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
554,12,ParentOf,variant,32,Path Traversal: '...' (Triple Dot),45,23,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
555,13,ParentOf,variant,33,Path Traversal: '....' (Multiple Dot),45,23,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
556,14,ParentOf,variant,34,Path Traversal: '....//',45,23,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
557,15,ParentOf,variant,35,Path Traversal: '.../...//',45,23,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
558,16,ChildOf,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),45,23,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
559,17,ChildOf,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),45,23,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
560,18,MemberOf,view,884,CWE Cross-section,45,23,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
561,19,MemberOf,category,981,SFP Secondary Cluster: Path Traversal,45,23,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
562,20,MemberOf,category,1345,OWASP Top Ten 2021 Category A01:2021 - Broken Access Control,45,23,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
563,21,MemberOf,category,1404,Comprehensive Categorization: File Handling,45,23,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
564,2,ChildOf,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),45,36,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
565,3,ParentOf,variant,37,Path Traversal: '/absolute/pathname/here',45,36,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
566,4,ParentOf,variant,38,Path Traversal: '\absolute\pathname\here',45,36,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
567,5,ParentOf,variant,39,Path Traversal: 'C:dirname',45,36,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
568,6,ParentOf,variant,40,Path Traversal: '\\UNC\share\name\' (Windows UNC Share),45,36,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
569,7,ChildOf,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),45,36,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
570,8,ChildOf,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),45,36,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
571,9,MemberOf,view,884,CWE Cross-section,45,36,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
572,10,MemberOf,category,981,SFP Secondary Cluster: Path Traversal,45,36,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
573,11,MemberOf,category,1404,Comprehensive Categorization: File Handling,45,36,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
574,3,ChildOf,class,610,Externally Controlled Reference to a Resource in Another Sphere,45,73,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
575,4,ChildOf,class,642,External Control of Critical State Data,45,73,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
576,5,ParentOf,class,114,Process Control,45,73,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
577,6,CanPrecede,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),45,73,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
578,7,CanPrecede,base,41,Improper Resolution of Path Equivalence,45,73,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
579,8,CanPrecede,base,59,Improper Link Resolution Before File Access ('Link Following'),45,73,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
580,9,CanPrecede,variant,98,Improper Control of Filename for Include/Require Statement in PHP Program ('PHP Remote File Inclusion'),45,73,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
581,10,CanPrecede,base,434,Unrestricted Upload of File with Dangerous Type,45,73,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
582,11,MemberOf,category,399,Resource Management Errors,45,73,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
583,12,MemberOf,category,1015,Limit Access,45,73,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
584,13,ChildOf,class,20,Improper Input Validation,45,73,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
585,14,MemberOf,category,723,OWASP Top Ten 2004 Category A2 - Broken Access Control,45,73,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
586,15,MemberOf,category,752,2009 Top 25 - Risky Resource Management,45,73,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
587,16,MemberOf,category,877,CERT C++ Secure Coding Section 09 - Input Output (FIO),45,73,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
588,17,MemberOf,category,981,SFP Secondary Cluster: Path Traversal,45,73,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
589,18,MemberOf,category,1348,OWASP Top Ten 2021 Category A04:2021 - Insecure Design,45,73,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
590,19,MemberOf,category,1403,Comprehensive Categorization: Exposed Resource,45,73,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
591,3,ChildOf,class,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),45,99,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
592,4,ParentOf,base,641,Improper Restriction of Names for Files and Other Resources,45,99,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
593,5,ParentOf,base,694,Use of Multiple Resources with Duplicate Identifier,45,99,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
594,6,ParentOf,base,914,Improper Control of Dynamically-Identified Variables,45,99,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
595,7,PeerOf,class,706,Use of Incorrectly-Resolved Name or Reference,45,99,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
596,9,MemberOf,category,1019,Validate Inputs,45,99,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
597,10,MemberOf,category,813,OWASP Top Ten 2010 Category A4 - Insecure Direct Object References,45,99,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
598,11,MemberOf,view,884,CWE Cross-section,45,99,"['mlflow', 'open-webui', 'litellm', 'danswerai', 'mindsdb', 'pytorch-lightning', 'deepface', 'PyTorchCV', 'DIGITS', 'streamlit', 'aim', 'xcessiv', 'joliGEN']"
