,nature,type,id,description,cwe_counts,cwe_id
9,CanFollow,base,824,Access of Uninitialized Pointer,3,125
10,CanFollow,base,825,Expired Pointer Dereference,3,125
11,MemberOf,category,1218,Memory Buffer Errors,3,125
12,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,3,125
13,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,3,125
14,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,3,125
15,MemberOf,category,970,SFP Secondary Cluster: Faulty Buffer Access,3,125
16,MemberOf,category,1157,SEI CERT C Coding Standard - Guidelines 03. Expressions (EXP),3,125
17,MemberOf,category,1160,SEI CERT C Coding Standard - Guidelines 06. Arrays (ARR),3,125
18,MemberOf,category,1161,SEI CERT C Coding Standard - Guidelines 07. Characters and Strings (STR),3,125
19,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,3,125
20,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,3,125
21,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,3,125
22,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,3,125
23,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,3,125
24,MemberOf,category,1399,Comprehensive Categorization: Memory Safety,3,125
25,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,3,125
26,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,3,125
2,ChildOf,class,665,Improper Initialization,3,908
3,ParentOf,variant,457,Use of Uninitialized Variable,3,908
4,CanFollow,class,909,Missing Initialization of Resource,3,908
5,MemberOf,category,399,Resource Management Errors,3,908
6,ChildOf,class,665,Improper Initialization,3,908
7,MemberOf,category,1157,SEI CERT C Coding Standard - Guidelines 03. Expressions (EXP),3,908
8,MemberOf,category,1306,CISQ Quality Measures - Reliability,3,908
9,MemberOf,view,1340,CISQ Data Protection Measures,3,908
10,MemberOf,category,1416,Comprehensive Categorization: Resource Lifecycle Management,3,908
3,ChildOf,class,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),1,79
4,ParentOf,variant,80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),1,79
5,ParentOf,variant,81,Improper Neutralization of Script in an Error Message Web Page,1,79
6,ParentOf,variant,83,Improper Neutralization of Script in Attributes in a Web Page,1,79
7,ParentOf,variant,84,Improper Neutralization of Encoded URI Schemes in a Web Page,1,79
8,ParentOf,variant,85,Doubled Character XSS Manipulations,1,79
9,ParentOf,variant,86,Improper Neutralization of Invalid Characters in Identifiers in Web Pages,1,79
10,ParentOf,variant,87,Improper Neutralization of Alternate XSS Syntax,1,79
11,PeerOf,composite,352,Cross-Site Request Forgery (CSRF),1,79
12,CanFollow,variant,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Request/Response Splitting'),1,79
13,CanFollow,base,184,Incomplete List of Disallowed Inputs,1,79
14,CanPrecede,base,494,Download of Code Without Integrity Check,1,79
15,MemberOf,category,137,Data Neutralization Issues,1,79
16,ChildOf,class,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),1,79
17,MemberOf,category,1019,Validate Inputs,1,79
18,MemberOf,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,1,79
19,MemberOf,category,712,OWASP Top Ten 2007 Category A1 - Cross Site Scripting (XSS),1,79
20,MemberOf,category,722,OWASP Top Ten 2004 Category A1 - Unvalidated Input,1,79
21,MemberOf,category,725,OWASP Top Ten 2004 Category A4 - Cross-Site Scripting (XSS) Flaws,1,79
22,MemberOf,category,751,2009 Top 25 - Insecure Interaction Between Components,1,79
23,MemberOf,category,801,2010 Top 25 - Insecure Interaction Between Components,1,79
24,MemberOf,category,811,OWASP Top Ten 2010 Category A2 - Cross-Site Scripting (XSS),1,79
25,MemberOf,category,864,2011 Top 25 - Insecure Interaction Between Components,1,79
26,MemberOf,view,884,CWE Cross-section,1,79
27,MemberOf,category,931,OWASP Top Ten 2013 Category A3 - Cross-Site Scripting (XSS),1,79
28,MemberOf,category,990,SFP Secondary Cluster: Tainted Input to Command,1,79
29,MemberOf,category,1005,7PK - Input Validation and Representation,1,79
30,MemberOf,category,1033,OWASP Top Ten 2017 Category A7 - Cross-Site Scripting (XSS),1,79
31,MemberOf,category,1131,CISQ Quality Measures (2016) - Security,1,79
32,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,1,79
33,MemberOf,category,1308,CISQ Quality Measures - Security,1,79
34,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,1,79
35,MemberOf,view,1340,CISQ Data Protection Measures,1,79
36,MemberOf,category,1347,OWASP Top Ten 2021 Category A03:2021 - Injection,1,79
37,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,1,79
38,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,1,79
39,MemberOf,category,1409,Comprehensive Categorization: Injection,1,79
40,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,1,79
41,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,1,79
4,ChildOf,pillar,664,Improper Control of a Resource Through its Lifetime,5,400
5,ParentOf,class,405,Asymmetric Resource Consumption (Amplification),5,400
6,ParentOf,base,770,Allocation of Resources Without Limits or Throttling,5,400
7,ParentOf,base,771,Missing Reference to Active Allocated Resource,5,400
8,ParentOf,base,779,Logging of Excessive Data,5,400
9,ParentOf,base,920,Improper Restriction of Power Consumption,5,400
10,ParentOf,base,1235,Incorrect Use of Autoboxing and Unboxing for Performance Critical Operations,5,400
11,ParentOf,base,1246,Improper Write Handling in Limited-write Non-Volatile Memories,5,400
12,CanFollow,base,410,Insufficient Resource Pool,5,400
13,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,5,400
14,ParentOf,base,770,Allocation of Resources Without Limits or Throttling,5,400
15,ParentOf,base,920,Improper Restriction of Power Consumption,5,400
16,MemberOf,category,730,OWASP Top Ten 2004 Category A9 - Denial of Service,5,400
17,MemberOf,category,858,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 15 - Serialization (SER),5,400
18,MemberOf,category,861,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 18 - Miscellaneous (MSC),5,400
19,MemberOf,view,884,CWE Cross-section,5,400
20,MemberOf,category,985,SFP Secondary Cluster: Unrestricted Consumption,5,400
21,MemberOf,category,1148,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 14. Serialization (SER),5,400
22,MemberOf,category,1152,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 49. Miscellaneous (MSC),5,400
23,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,5,400
24,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,5,400
25,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,5,400
26,MemberOf,category,1416,Comprehensive Categorization: Resource Lifecycle Management,5,400
27,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,5,400
4,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,5,125
5,ParentOf,variant,126,Buffer Over-read,5,125
6,ParentOf,variant,127,Buffer Under-read,5,125
7,CanFollow,base,822,Untrusted Pointer Dereference,5,125
8,CanFollow,base,823,Use of Out-of-range Pointer Offset,5,125
9,CanFollow,base,824,Access of Uninitialized Pointer,5,125
10,CanFollow,base,825,Expired Pointer Dereference,5,125
11,MemberOf,category,1218,Memory Buffer Errors,5,125
12,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,5,125
13,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,5,125
14,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,5,125
15,MemberOf,category,970,SFP Secondary Cluster: Faulty Buffer Access,5,125
16,MemberOf,category,1157,SEI CERT C Coding Standard - Guidelines 03. Expressions (EXP),5,125
17,MemberOf,category,1160,SEI CERT C Coding Standard - Guidelines 06. Arrays (ARR),5,125
18,MemberOf,category,1161,SEI CERT C Coding Standard - Guidelines 07. Characters and Strings (STR),5,125
19,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,5,125
20,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,5,125
21,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,5,125
22,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,5,125
23,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,5,125
24,MemberOf,category,1399,Comprehensive Categorization: Memory Safety,5,125
25,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,5,125
26,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,5,125
3,ChildOf,class,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),1,79
4,ParentOf,variant,80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),1,79
5,ParentOf,variant,81,Improper Neutralization of Script in an Error Message Web Page,1,79
6,ParentOf,variant,83,Improper Neutralization of Script in Attributes in a Web Page,1,79
7,ParentOf,variant,84,Improper Neutralization of Encoded URI Schemes in a Web Page,1,79
8,ParentOf,variant,85,Doubled Character XSS Manipulations,1,79
9,ParentOf,variant,86,Improper Neutralization of Invalid Characters in Identifiers in Web Pages,1,79
10,ParentOf,variant,87,Improper Neutralization of Alternate XSS Syntax,1,79
11,PeerOf,composite,352,Cross-Site Request Forgery (CSRF),1,79
12,CanFollow,variant,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Request/Response Splitting'),1,79
13,CanFollow,base,184,Incomplete List of Disallowed Inputs,1,79
14,CanPrecede,base,494,Download of Code Without Integrity Check,1,79
15,MemberOf,category,137,Data Neutralization Issues,1,79
16,ChildOf,class,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),1,79
17,MemberOf,category,1019,Validate Inputs,1,79
18,MemberOf,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,1,79
19,MemberOf,category,712,OWASP Top Ten 2007 Category A1 - Cross Site Scripting (XSS),1,79
20,MemberOf,category,722,OWASP Top Ten 2004 Category A1 - Unvalidated Input,1,79
21,MemberOf,category,725,OWASP Top Ten 2004 Category A4 - Cross-Site Scripting (XSS) Flaws,1,79
22,MemberOf,category,751,2009 Top 25 - Insecure Interaction Between Components,1,79
23,MemberOf,category,801,2010 Top 25 - Insecure Interaction Between Components,1,79
24,MemberOf,category,811,OWASP Top Ten 2010 Category A2 - Cross-Site Scripting (XSS),1,79
25,MemberOf,category,864,2011 Top 25 - Insecure Interaction Between Components,1,79
26,MemberOf,view,884,CWE Cross-section,1,79
27,MemberOf,category,931,OWASP Top Ten 2013 Category A3 - Cross-Site Scripting (XSS),1,79
28,MemberOf,category,990,SFP Secondary Cluster: Tainted Input to Command,1,79
29,MemberOf,category,1005,7PK - Input Validation and Representation,1,79
30,MemberOf,category,1033,OWASP Top Ten 2017 Category A7 - Cross-Site Scripting (XSS),1,79
31,MemberOf,category,1131,CISQ Quality Measures (2016) - Security,1,79
32,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,1,79
33,MemberOf,category,1308,CISQ Quality Measures - Security,1,79
34,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,1,79
35,MemberOf,view,1340,CISQ Data Protection Measures,1,79
36,MemberOf,category,1347,OWASP Top Ten 2021 Category A03:2021 - Injection,1,79
37,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,1,79
38,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,1,79
39,MemberOf,category,1409,Comprehensive Categorization: Injection,1,79
40,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,1,79
41,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,1,79
4,ChildOf,pillar,664,Improper Control of a Resource Through its Lifetime,5,400
5,ParentOf,class,405,Asymmetric Resource Consumption (Amplification),5,400
6,ParentOf,base,770,Allocation of Resources Without Limits or Throttling,5,400
7,ParentOf,base,771,Missing Reference to Active Allocated Resource,5,400
8,ParentOf,base,779,Logging of Excessive Data,5,400
9,ParentOf,base,920,Improper Restriction of Power Consumption,5,400
10,ParentOf,base,1235,Incorrect Use of Autoboxing and Unboxing for Performance Critical Operations,5,400
11,ParentOf,base,1246,Improper Write Handling in Limited-write Non-Volatile Memories,5,400
12,CanFollow,base,410,Insufficient Resource Pool,5,400
13,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,5,400
14,ParentOf,base,770,Allocation of Resources Without Limits or Throttling,5,400
15,ParentOf,base,920,Improper Restriction of Power Consumption,5,400
16,MemberOf,category,730,OWASP Top Ten 2004 Category A9 - Denial of Service,5,400
17,MemberOf,category,858,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 15 - Serialization (SER),5,400
18,MemberOf,category,861,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 18 - Miscellaneous (MSC),5,400
19,MemberOf,view,884,CWE Cross-section,5,400
20,MemberOf,category,985,SFP Secondary Cluster: Unrestricted Consumption,5,400
21,MemberOf,category,1148,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 14. Serialization (SER),5,400
22,MemberOf,category,1152,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 49. Miscellaneous (MSC),5,400
23,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,5,400
24,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,5,400
25,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,5,400
26,MemberOf,category,1416,Comprehensive Categorization: Resource Lifecycle Management,5,400
27,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,5,400
3,ChildOf,pillar,693,Protection Mechanism Failure,5,345
4,ParentOf,class,346,Origin Validation Error,5,345
5,ParentOf,base,347,Improper Verification of Cryptographic Signature,5,345
6,ParentOf,base,348,Use of Less Trusted Source,5,345
7,ParentOf,base,349,Acceptance of Extraneous Untrusted Data With Trusted Data,5,345
8,ParentOf,base,351,Insufficient Type Distinction,5,345
9,ParentOf,composite,352,Cross-Site Request Forgery (CSRF),5,345
10,ParentOf,base,353,Missing Support for Integrity Check,5,345
11,ParentOf,base,354,Improper Validation of Integrity Check Value,5,345
12,ParentOf,base,360,Trust of System Event Data,5,345
13,ParentOf,base,494,Download of Code Without Integrity Check,5,345
14,ParentOf,variant,616,Incomplete Identification of Uploaded File Variables (PHP),5,345
15,ParentOf,variant,646,Reliance on File Name or Extension of Externally-Supplied File,5,345
16,ParentOf,base,649,Reliance on Obfuscation or Encryption of Security-Relevant Inputs without Integrity Checking,5,345
17,ParentOf,base,924,Improper Enforcement of Message Integrity During Transmission in a Communication Channel,5,345
18,ParentOf,base,1293,Missing Source Correlation of Multiple Independent Data,5,345
19,PeerOf,class,20,Improper Input Validation,5,345
20,PeerOf,base,1304,Improperly Preserved Integrity of Hardware Configuration State During a Power Save/Restore Operation,5,345
21,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,5,345
22,ParentOf,class,346,Origin Validation Error,5,345
23,ParentOf,base,347,Improper Verification of Cryptographic Signature,5,345
24,ParentOf,composite,352,Cross-Site Request Forgery (CSRF),5,345
25,ParentOf,base,354,Improper Validation of Integrity Check Value,5,345
26,ParentOf,base,924,Improper Enforcement of Message Integrity During Transmission in a Communication Channel,5,345
27,MemberOf,category,1014,Identify Actors,5,345
28,MemberOf,category,724,OWASP Top Ten 2004 Category A3 - Broken Authentication and Session Management,5,345
29,MemberOf,category,949,SFP Secondary Cluster: Faulty Endpoint Authentication,5,345
30,MemberOf,category,1354,OWASP Top Ten 2021 Category A08:2021 - Software and Data Integrity Failures,5,345
31,MemberOf,category,1411,Comprehensive Categorization: Insufficient Verification of Data Authenticity,5,345
3,ChildOf,class,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),1,79
4,ParentOf,variant,80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS),1,79
5,ParentOf,variant,81,Improper Neutralization of Script in an Error Message Web Page,1,79
6,ParentOf,variant,83,Improper Neutralization of Script in Attributes in a Web Page,1,79
7,ParentOf,variant,84,Improper Neutralization of Encoded URI Schemes in a Web Page,1,79
8,ParentOf,variant,85,Doubled Character XSS Manipulations,1,79
9,ParentOf,variant,86,Improper Neutralization of Invalid Characters in Identifiers in Web Pages,1,79
10,ParentOf,variant,87,Improper Neutralization of Alternate XSS Syntax,1,79
11,PeerOf,composite,352,Cross-Site Request Forgery (CSRF),1,79
12,CanFollow,variant,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Request/Response Splitting'),1,79
13,CanFollow,base,184,Incomplete List of Disallowed Inputs,1,79
14,CanPrecede,base,494,Download of Code Without Integrity Check,1,79
15,MemberOf,category,137,Data Neutralization Issues,1,79
16,ChildOf,class,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),1,79
17,MemberOf,category,1019,Validate Inputs,1,79
18,MemberOf,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,1,79
19,MemberOf,category,712,OWASP Top Ten 2007 Category A1 - Cross Site Scripting (XSS),1,79
20,MemberOf,category,722,OWASP Top Ten 2004 Category A1 - Unvalidated Input,1,79
21,MemberOf,category,725,OWASP Top Ten 2004 Category A4 - Cross-Site Scripting (XSS) Flaws,1,79
22,MemberOf,category,751,2009 Top 25 - Insecure Interaction Between Components,1,79
23,MemberOf,category,801,2010 Top 25 - Insecure Interaction Between Components,1,79
24,MemberOf,category,811,OWASP Top Ten 2010 Category A2 - Cross-Site Scripting (XSS),1,79
25,MemberOf,category,864,2011 Top 25 - Insecure Interaction Between Components,1,79
26,MemberOf,view,884,CWE Cross-section,1,79
27,MemberOf,category,931,OWASP Top Ten 2013 Category A3 - Cross-Site Scripting (XSS),1,79
28,MemberOf,category,990,SFP Secondary Cluster: Tainted Input to Command,1,79
29,MemberOf,category,1005,7PK - Input Validation and Representation,1,79
30,MemberOf,category,1033,OWASP Top Ten 2017 Category A7 - Cross-Site Scripting (XSS),1,79
31,MemberOf,category,1131,CISQ Quality Measures (2016) - Security,1,79
32,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,1,79
33,MemberOf,category,1308,CISQ Quality Measures - Security,1,79
34,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,1,79
35,MemberOf,view,1340,CISQ Data Protection Measures,1,79
36,MemberOf,category,1347,OWASP Top Ten 2021 Category A03:2021 - Injection,1,79
37,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,1,79
38,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,1,79
39,MemberOf,category,1409,Comprehensive Categorization: Injection,1,79
40,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,1,79
41,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,1,79
4,ChildOf,pillar,710,Improper Adherence to Coding Standards,4,476
5,ChildOf,class,754,Improper Check for Unusual or Exceptional Conditions,4,476
6,CanFollow,base,252,Unchecked Return Value,4,476
7,CanFollow,class,362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),4,476
8,CanFollow,variant,789,Memory Allocation with Excessive Size Value,4,476
9,CanFollow,base,1325,Improperly Controlled Sequential Memory Allocation,4,476
10,MemberOf,category,465,Pointer Issues,4,476
11,ChildOf,class,754,Improper Check for Unusual or Exceptional Conditions,4,476
12,MemberOf,category,398,7PK - Code Quality,4,476
13,MemberOf,category,730,OWASP Top Ten 2004 Category A9 - Denial of Service,4,476
14,MemberOf,category,737,CERT C Secure Coding Standard (2008) Chapter 4 - Expressions (EXP),4,476
15,MemberOf,category,742,CERT C Secure Coding Standard (2008) Chapter 9 - Memory Management (MEM),4,476
16,MemberOf,category,808,2010 Top 25 - Weaknesses On the Cusp,4,476
17,MemberOf,category,867,2011 Top 25 - Weaknesses On the Cusp,4,476
18,MemberOf,category,871,CERT C++ Secure Coding Section 03 - Expressions (EXP),4,476
19,MemberOf,category,876,CERT C++ Secure Coding Section 08 - Memory Management (MEM),4,476
20,MemberOf,view,884,CWE Cross-section,4,476
21,MemberOf,category,971,SFP Secondary Cluster: Faulty Pointer Use,4,476
22,MemberOf,category,1136,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 02. Expressions (EXP),4,476
23,MemberOf,category,1157,SEI CERT C Coding Standard - Guidelines 03. Expressions (EXP),4,476
24,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,4,476
25,MemberOf,category,1306,CISQ Quality Measures - Reliability,4,476
26,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,4,476
27,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,4,476
28,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,4,476
29,MemberOf,category,1412,Comprehensive Categorization: Poor Coding Practices,4,476
30,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,4,476
31,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,4,476
5,ChildOf,pillar,682,Incorrect Calculation,4,190
6,ParentOf,chain,680,Integer Overflow to Buffer Overflow,4,190
7,PeerOf,base,128,Wrap-around Error,4,190
8,PeerOf,base,1339,Insufficient Precision or Accuracy of a Real Number,4,190
9,CanPrecede,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,4,190
10,MemberOf,category,189,Numeric Errors,4,190
11,ChildOf,pillar,682,Incorrect Calculation,4,190
12,ChildOf,class,20,Improper Input Validation,4,190
13,MemberOf,category,738,CERT C Secure Coding Standard (2008) Chapter 5 - Integers (INT),4,190
14,MemberOf,category,742,CERT C Secure Coding Standard (2008) Chapter 9 - Memory Management (MEM),4,190
15,MemberOf,category,802,2010 Top 25 - Risky Resource Management,4,190
16,MemberOf,category,865,2011 Top 25 - Risky Resource Management,4,190
17,MemberOf,category,872,CERT C++ Secure Coding Section 04 - Integers (INT),4,190
18,MemberOf,category,876,CERT C++ Secure Coding Section 08 - Memory Management (MEM),4,190
19,MemberOf,view,884,CWE Cross-section,4,190
20,MemberOf,category,998,SFP Secondary Cluster: Glitch in Computation,4,190
21,MemberOf,category,1137,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 03. Numeric Types and Operations (NUM),4,190
22,MemberOf,category,1158,SEI CERT C Coding Standard - Guidelines 04. Integers (INT),4,190
23,MemberOf,category,1162,SEI CERT C Coding Standard - Guidelines 08. Memory Management (MEM),4,190
24,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,4,190
25,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,4,190
26,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,4,190
27,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,4,190
28,MemberOf,category,1408,Comprehensive Categorization: Incorrect Calculation,4,190
29,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,4,190
30,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,4,190
5,ChildOf,pillar,682,Incorrect Calculation,4,190
6,ParentOf,chain,680,Integer Overflow to Buffer Overflow,4,190
7,PeerOf,base,128,Wrap-around Error,4,190
8,PeerOf,base,1339,Insufficient Precision or Accuracy of a Real Number,4,190
9,CanPrecede,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,4,190
10,MemberOf,category,189,Numeric Errors,4,190
11,ChildOf,pillar,682,Incorrect Calculation,4,190
12,ChildOf,class,20,Improper Input Validation,4,190
13,MemberOf,category,738,CERT C Secure Coding Standard (2008) Chapter 5 - Integers (INT),4,190
14,MemberOf,category,742,CERT C Secure Coding Standard (2008) Chapter 9 - Memory Management (MEM),4,190
15,MemberOf,category,802,2010 Top 25 - Risky Resource Management,4,190
16,MemberOf,category,865,2011 Top 25 - Risky Resource Management,4,190
17,MemberOf,category,872,CERT C++ Secure Coding Section 04 - Integers (INT),4,190
18,MemberOf,category,876,CERT C++ Secure Coding Section 08 - Memory Management (MEM),4,190
19,MemberOf,view,884,CWE Cross-section,4,190
20,MemberOf,category,998,SFP Secondary Cluster: Glitch in Computation,4,190
21,MemberOf,category,1137,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 03. Numeric Types and Operations (NUM),4,190
22,MemberOf,category,1158,SEI CERT C Coding Standard - Guidelines 04. Integers (INT),4,190
23,MemberOf,category,1162,SEI CERT C Coding Standard - Guidelines 08. Memory Management (MEM),4,190
24,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,4,190
25,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,4,190
26,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,4,190
27,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,4,190
28,MemberOf,category,1408,Comprehensive Categorization: Incorrect Calculation,4,190
29,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,4,190
30,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,4,190
4,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,4,125
5,ParentOf,variant,126,Buffer Over-read,4,125
6,ParentOf,variant,127,Buffer Under-read,4,125
7,CanFollow,base,822,Untrusted Pointer Dereference,4,125
8,CanFollow,base,823,Use of Out-of-range Pointer Offset,4,125
9,CanFollow,base,824,Access of Uninitialized Pointer,4,125
10,CanFollow,base,825,Expired Pointer Dereference,4,125
11,MemberOf,category,1218,Memory Buffer Errors,4,125
12,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,4,125
13,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,4,125
14,ChildOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,4,125
15,MemberOf,category,970,SFP Secondary Cluster: Faulty Buffer Access,4,125
16,MemberOf,category,1157,SEI CERT C Coding Standard - Guidelines 03. Expressions (EXP),4,125
17,MemberOf,category,1160,SEI CERT C Coding Standard - Guidelines 06. Arrays (ARR),4,125
18,MemberOf,category,1161,SEI CERT C Coding Standard - Guidelines 07. Characters and Strings (STR),4,125
19,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,4,125
20,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,4,125
