,nature,type,id,description,cwe_counts,cwe_id
52,MemberOf,category,747,CERT C Secure Coding Standard (2008) Chapter 14 - Miscellaneous (MSC),30,20
53,MemberOf,category,751,2009 Top 25 - Insecure Interaction Between Components,30,20
54,MemberOf,category,872,CERT C++ Secure Coding Section 04 - Integers (INT),30,20
55,MemberOf,category,876,CERT C++ Secure Coding Section 08 - Memory Management (MEM),30,20
56,MemberOf,category,883,CERT C++ Secure Coding Section 49 - Miscellaneous (MSC),30,20
57,MemberOf,category,994,SFP Secondary Cluster: Tainted Input to Variable,30,20
58,MemberOf,category,1005,7PK - Input Validation and Representation,30,20
59,MemberOf,category,1163,SEI CERT C Coding Standard - Guidelines 09. Input Output (FIO),30,20
60,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,30,20
61,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,30,20
62,MemberOf,category,1347,OWASP Top Ten 2021 Category A03:2021 - Injection,30,20
63,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,30,20
64,MemberOf,category,1382,ICS Operations (& Maintenance): Emerging Energy Technologies,30,20
65,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,30,20
66,MemberOf,category,1406,Comprehensive Categorization: Improper Input Validation,30,20
67,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,30,20
68,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,30,20
3,ChildOf,class,200,Exposure of Sensitive Information to an Unauthorized Actor,8,215
4,CanFollow,base,489,Active Debug Code,8,215
5,MemberOf,category,199,Information Management Errors,8,215
6,MemberOf,category,717,OWASP Top Ten 2007 Category A6 - Information Leakage and Improper Error Handling,8,215
7,MemberOf,category,731,OWASP Top Ten 2004 Category A10 - Insecure Configuration Management,8,215
8,MemberOf,category,933,OWASP Top Ten 2013 Category A5 - Security Misconfiguration,8,215
9,MemberOf,category,963,SFP Secondary Cluster: Exposed Data,8,215
10,MemberOf,category,1417,Comprehensive Categorization: Sensitive Information Exposure,8,215
3,ChildOf,pillar,710,Improper Adherence to Coding Standards,8,489
4,ParentOf,variant,11,ASP.NET Misconfiguration: Creating Debug Binary,8,489
5,CanPrecede,base,215,Insertion of Sensitive Information Into Debugging Code,8,489
6,MemberOf,category,1006,Bad Coding Practices,8,489
7,MemberOf,category,485,7PK - Encapsulation,8,489
8,MemberOf,category,731,OWASP Top Ten 2004 Category A10 - Insecure Configuration Management,8,489
9,MemberOf,category,1002,SFP Secondary Cluster: Unexpected Entry Points,8,489
10,MemberOf,category,1371,ICS Supply Chain: Poorly Documented or Undocumented Features,8,489
11,MemberOf,category,1412,Comprehensive Categorization: Poor Coding Practices,8,489
3,ChildOf,class,287,Improper Authentication,6,295
4,ParentOf,base,296,Improper Following of a Certificate's Chain of Trust,6,295
5,ParentOf,variant,297,Improper Validation of Certificate with Host Mismatch,6,295
6,ParentOf,variant,298,Improper Validation of Certificate Expiration,6,295
7,ParentOf,base,299,Improper Check for Certificate Revocation,6,295
8,ParentOf,variant,599,Missing Validation of OpenSSL Certificate,6,295
9,PeerOf,base,322,Key Exchange without Entity Authentication,6,295
10,MemberOf,category,1211,Authentication Errors,6,295
11,ChildOf,class,287,Improper Authentication,6,295
12,MemberOf,category,1014,Identify Actors,6,295
13,MemberOf,category,731,OWASP Top Ten 2004 Category A10 - Insecure Configuration Management,6,295
14,MemberOf,category,1029,OWASP Top Ten 2017 Category A3 - Sensitive Data Exposure,6,295
15,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,6,295
16,MemberOf,category,1353,OWASP Top Ten 2021 Category A07:2021 - Identification and Authentication Failures,6,295
17,MemberOf,category,1382,ICS Operations (& Maintenance): Emerging Energy Technologies,6,295
18,MemberOf,category,1396,Comprehensive Categorization: Access Control,6,295
4,ChildOf,class,311,Missing Encryption of Sensitive Data,19,312
5,ChildOf,class,922,Insecure Storage of Sensitive Information,19,312
6,ParentOf,variant,313,Cleartext Storage in a File or on Disk,19,312
7,ParentOf,variant,314,Cleartext Storage in the Registry,19,312
8,ParentOf,variant,315,Cleartext Storage of Sensitive Information in a Cookie,19,312
9,ParentOf,variant,316,Cleartext Storage of Sensitive Information in Memory,19,312
10,ParentOf,variant,317,Cleartext Storage of Sensitive Information in GUI,19,312
11,ParentOf,variant,318,Cleartext Storage of Sensitive Information in Executable,19,312
12,ParentOf,variant,526,Cleartext Storage of Sensitive Information in an Environment Variable,19,312
13,MemberOf,category,199,Information Management Errors,19,312
14,ChildOf,class,311,Missing Encryption of Sensitive Data,19,312
15,MemberOf,category,1013,Encrypt Data,19,312
16,MemberOf,category,816,OWASP Top Ten 2010 Category A7 - Insecure Cryptographic Storage,19,312
17,MemberOf,view,884,CWE Cross-section,19,312
18,MemberOf,category,934,OWASP Top Ten 2013 Category A6 - Sensitive Data Exposure,19,312
19,MemberOf,category,963,SFP Secondary Cluster: Exposed Data,19,312
20,MemberOf,category,1029,OWASP Top Ten 2017 Category A3 - Sensitive Data Exposure,19,312
21,MemberOf,category,1348,OWASP Top Ten 2021 Category A04:2021 - Insecure Design,19,312
22,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,19,312
23,MemberOf,category,1368,ICS Dependencies (& Architecture): External Digital Systems,19,312
24,MemberOf,category,1402,Comprehensive Categorization: Encryption,19,312
3,ChildOf,base,312,Cleartext Storage of Sensitive Information,19,315
4,MemberOf,category,1013,Encrypt Data,19,315
5,MemberOf,category,963,SFP Secondary Cluster: Exposed Data,19,315
6,MemberOf,category,1349,OWASP Top Ten 2021 Category A05:2021 - Security Misconfiguration,19,315
7,MemberOf,category,1402,Comprehensive Categorization: Encryption,19,315
4,ChildOf,class,200,Exposure of Sensitive Information to an Unauthorized Actor,19,359
5,MemberOf,category,199,Information Management Errors,19,359
6,MemberOf,category,1011,Authorize Actors,19,359
7,MemberOf,category,254,7PK - Security Features,19,359
8,MemberOf,category,857,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 14 - Input Output (FIO),19,359
9,MemberOf,category,975,SFP Secondary Cluster: Architecture,19,359
10,MemberOf,category,1029,OWASP Top Ten 2017 Category A3 - Sensitive Data Exposure,19,359
11,MemberOf,category,1147,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 13. Input Output (FIO),19,359
12,MemberOf,view,1340,CISQ Data Protection Measures,19,359
13,MemberOf,category,1345,OWASP Top Ten 2021 Category A01:2021 - Broken Access Control,19,359
14,MemberOf,category,1417,Comprehensive Categorization: Sensitive Information Exposure,19,359
4,ChildOf,class,311,Missing Encryption of Sensitive Data,138,312
5,ChildOf,class,922,Insecure Storage of Sensitive Information,138,312
6,ParentOf,variant,313,Cleartext Storage in a File or on Disk,138,312
7,ParentOf,variant,314,Cleartext Storage in the Registry,138,312
8,ParentOf,variant,315,Cleartext Storage of Sensitive Information in a Cookie,138,312
9,ParentOf,variant,316,Cleartext Storage of Sensitive Information in Memory,138,312
10,ParentOf,variant,317,Cleartext Storage of Sensitive Information in GUI,138,312
11,ParentOf,variant,318,Cleartext Storage of Sensitive Information in Executable,138,312
12,ParentOf,variant,526,Cleartext Storage of Sensitive Information in an Environment Variable,138,312
13,MemberOf,category,199,Information Management Errors,138,312
14,ChildOf,class,311,Missing Encryption of Sensitive Data,138,312
15,MemberOf,category,1013,Encrypt Data,138,312
16,MemberOf,category,816,OWASP Top Ten 2010 Category A7 - Insecure Cryptographic Storage,138,312
17,MemberOf,view,884,CWE Cross-section,138,312
18,MemberOf,category,934,OWASP Top Ten 2013 Category A6 - Sensitive Data Exposure,138,312
19,MemberOf,category,963,SFP Secondary Cluster: Exposed Data,138,312
20,MemberOf,category,1029,OWASP Top Ten 2017 Category A3 - Sensitive Data Exposure,138,312
21,MemberOf,category,1348,OWASP Top Ten 2021 Category A04:2021 - Insecure Design,138,312
22,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,138,312
23,MemberOf,category,1368,ICS Dependencies (& Architecture): External Digital Systems,138,312
24,MemberOf,category,1402,Comprehensive Categorization: Encryption,138,312
4,ChildOf,class,200,Exposure of Sensitive Information to an Unauthorized Actor,138,359
5,MemberOf,category,199,Information Management Errors,138,359
6,MemberOf,category,1011,Authorize Actors,138,359
7,MemberOf,category,254,7PK - Security Features,138,359
8,MemberOf,category,857,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 14 - Input Output (FIO),138,359
9,MemberOf,category,975,SFP Secondary Cluster: Architecture,138,359
10,MemberOf,category,1029,OWASP Top Ten 2017 Category A3 - Sensitive Data Exposure,138,359
11,MemberOf,category,1147,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 13. Input Output (FIO),138,359
12,MemberOf,view,1340,CISQ Data Protection Measures,138,359
13,MemberOf,category,1345,OWASP Top Ten 2021 Category A01:2021 - Broken Access Control,138,359
14,MemberOf,category,1417,Comprehensive Categorization: Sensitive Information Exposure,138,359
5,ChildOf,base,538,Insertion of Sensitive Information into Externally-Accessible File or Directory,138,532
6,ChildOf,class,200,Exposure of Sensitive Information to an Unauthorized Actor,138,532
7,MemberOf,category,1009,Audit,138,532
8,MemberOf,category,731,OWASP Top Ten 2004 Category A10 - Insecure Configuration Management,138,532
9,MemberOf,category,857,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 14 - Input Output (FIO),138,532
10,MemberOf,category,963,SFP Secondary Cluster: Exposed Data,138,532
11,MemberOf,category,1147,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 13. Input Output (FIO),138,532
12,MemberOf,category,1355,OWASP Top Ten 2021 Category A09:2021 - Security Logging and Monitoring Failures,138,532
13,MemberOf,category,1417,Comprehensive Categorization: Sensitive Information Exposure,138,532
4,ChildOf,pillar,693,Protection Mechanism Failure,12,327
5,ParentOf,base,328,Use of Weak Hash,12,327
6,ParentOf,variant,780,Use of RSA Algorithm without OAEP,12,327
7,ParentOf,base,1240,Use of a Cryptographic Primitive with a Risky Implementation,12,327
8,PeerOf,base,301,Reflection Attack in an Authentication Protocol,12,327
9,PeerOf,class,311,Missing Encryption of Sensitive Data,12,327
10,CanFollow,base,208,Observable Timing Discrepancy,12,327
11,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,12,327
12,ParentOf,base,916,Use of Password Hash With Insufficient Computational Effort,12,327
13,MemberOf,category,1013,Encrypt Data,12,327
14,MemberOf,category,729,OWASP Top Ten 2004 Category A8 - Insecure Storage,12,327
15,MemberOf,category,753,2009 Top 25 - Porous Defenses,12,327
16,MemberOf,category,803,2010 Top 25 - Porous Defenses,12,327
17,MemberOf,category,816,OWASP Top Ten 2010 Category A7 - Insecure Cryptographic Storage,12,327
18,MemberOf,category,866,2011 Top 25 - Porous Defenses,12,327
19,MemberOf,category,883,CERT C++ Secure Coding Section 49 - Miscellaneous (MSC),12,327
20,MemberOf,view,884,CWE Cross-section,12,327
21,MemberOf,category,934,OWASP Top Ten 2013 Category A6 - Sensitive Data Exposure,12,327
22,MemberOf,category,958,SFP Secondary Cluster: Broken Cryptography,12,327
23,MemberOf,category,1029,OWASP Top Ten 2017 Category A3 - Sensitive Data Exposure,12,327
24,MemberOf,category,1131,CISQ Quality Measures (2016) - Security,12,327
25,MemberOf,category,1152,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 49. Miscellaneous (MSC),12,327
26,MemberOf,category,1170,SEI CERT C Coding Standard - Guidelines 48. Miscellaneous (MSC),12,327
27,MemberOf,category,1346,OWASP Top Ten 2021 Category A02:2021 - Cryptographic Failures,12,327
28,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,12,327
29,MemberOf,category,1402,Comprehensive Categorization: Encryption,12,327
3,ChildOf,class,326,Inadequate Encryption Strength,12,328
4,ChildOf,class,327,Use of a Broken or Risky Cryptographic Algorithm,12,328
5,ParentOf,base,916,Use of Password Hash With Insufficient Computational Effort,12,328
6,MemberOf,category,310,Cryptographic Issues,12,328
7,MemberOf,category,1013,Encrypt Data,12,328
8,MemberOf,category,934,OWASP Top Ten 2013 Category A6 - Sensitive Data Exposure,12,328
9,MemberOf,category,958,SFP Secondary Cluster: Broken Cryptography,12,328
10,MemberOf,category,1029,OWASP Top Ten 2017 Category A3 - Sensitive Data Exposure,12,328
11,MemberOf,category,1346,OWASP Top Ten 2021 Category A02:2021 - Cryptographic Failures,12,328
12,MemberOf,category,1402,Comprehensive Categorization: Encryption,12,328
2,ChildOf,base,328,Use of Weak Hash,12,916
3,ParentOf,variant,759,Use of a One-Way Hash without a Salt,12,916
4,ParentOf,variant,760,Use of a One-Way Hash with a Predictable Salt,12,916
5,MemberOf,category,255,Credentials Management Errors,12,916
6,MemberOf,category,310,Cryptographic Issues,12,916
7,ChildOf,class,327,Use of a Broken or Risky Cryptographic Algorithm,12,916
8,MemberOf,category,1010,Authenticate Actors,12,916
9,MemberOf,category,1346,OWASP Top Ten 2021 Category A02:2021 - Cryptographic Failures,12,916
10,MemberOf,category,1402,Comprehensive Categorization: Encryption,12,916
4,ChildOf,pillar,693,Protection Mechanism Failure,4,327
5,ParentOf,base,328,Use of Weak Hash,4,327
6,ParentOf,variant,780,Use of RSA Algorithm without OAEP,4,327
7,ParentOf,base,1240,Use of a Cryptographic Primitive with a Risky Implementation,4,327
8,PeerOf,base,301,Reflection Attack in an Authentication Protocol,4,327
9,PeerOf,class,311,Missing Encryption of Sensitive Data,4,327
10,CanFollow,base,208,Observable Timing Discrepancy,4,327
11,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,4,327
12,ParentOf,base,916,Use of Password Hash With Insufficient Computational Effort,4,327
13,MemberOf,category,1013,Encrypt Data,4,327
14,MemberOf,category,729,OWASP Top Ten 2004 Category A8 - Insecure Storage,4,327
15,MemberOf,category,753,2009 Top 25 - Porous Defenses,4,327
16,MemberOf,category,803,2010 Top 25 - Porous Defenses,4,327
17,MemberOf,category,816,OWASP Top Ten 2010 Category A7 - Insecure Cryptographic Storage,4,327
18,MemberOf,category,866,2011 Top 25 - Porous Defenses,4,327
19,MemberOf,category,883,CERT C++ Secure Coding Section 49 - Miscellaneous (MSC),4,327
20,MemberOf,view,884,CWE Cross-section,4,327
21,MemberOf,category,934,OWASP Top Ten 2013 Category A6 - Sensitive Data Exposure,4,327
22,MemberOf,category,958,SFP Secondary Cluster: Broken Cryptography,4,327
23,MemberOf,category,1029,OWASP Top Ten 2017 Category A3 - Sensitive Data Exposure,4,327
24,MemberOf,category,1131,CISQ Quality Measures (2016) - Security,4,327
25,MemberOf,category,1152,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 49. Miscellaneous (MSC),4,327
26,MemberOf,category,1170,SEI CERT C Coding Standard - Guidelines 48. Miscellaneous (MSC),4,327
27,MemberOf,category,1346,OWASP Top Ten 2021 Category A02:2021 - Cryptographic Failures,4,327
28,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,4,327
29,MemberOf,category,1402,Comprehensive Categorization: Encryption,4,327
4,ChildOf,pillar,693,Protection Mechanism Failure,8,327
5,ParentOf,base,328,Use of Weak Hash,8,327
6,ParentOf,variant,780,Use of RSA Algorithm without OAEP,8,327
7,ParentOf,base,1240,Use of a Cryptographic Primitive with a Risky Implementation,8,327
8,PeerOf,base,301,Reflection Attack in an Authentication Protocol,8,327
9,PeerOf,class,311,Missing Encryption of Sensitive Data,8,327
10,CanFollow,base,208,Observable Timing Discrepancy,8,327
11,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,8,327
12,ParentOf,base,916,Use of Password Hash With Insufficient Computational Effort,8,327
13,MemberOf,category,1013,Encrypt Data,8,327
14,MemberOf,category,729,OWASP Top Ten 2004 Category A8 - Insecure Storage,8,327
15,MemberOf,category,753,2009 Top 25 - Porous Defenses,8,327
16,MemberOf,category,803,2010 Top 25 - Porous Defenses,8,327
17,MemberOf,category,816,OWASP Top Ten 2010 Category A7 - Insecure Cryptographic Storage,8,327
18,MemberOf,category,866,2011 Top 25 - Porous Defenses,8,327
19,MemberOf,category,883,CERT C++ Secure Coding Section 49 - Miscellaneous (MSC),8,327
20,MemberOf,view,884,CWE Cross-section,8,327
21,MemberOf,category,934,OWASP Top Ten 2013 Category A6 - Sensitive Data Exposure,8,327
22,MemberOf,category,958,SFP Secondary Cluster: Broken Cryptography,8,327
23,MemberOf,category,1029,OWASP Top Ten 2017 Category A3 - Sensitive Data Exposure,8,327
24,MemberOf,category,1131,CISQ Quality Measures (2016) - Security,8,327
25,MemberOf,category,1152,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 49. Miscellaneous (MSC),8,327
26,MemberOf,category,1170,SEI CERT C Coding Standard - Guidelines 48. Miscellaneous (MSC),8,327
27,MemberOf,category,1346,OWASP Top Ten 2021 Category A02:2021 - Cryptographic Failures,8,327
28,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,8,327
29,MemberOf,category,1402,Comprehensive Categorization: Encryption,8,327
2,ChildOf,class,668,Exposure of Resource to Wrong Sphere,27,377
3,ParentOf,base,378,Creation of Temporary File With Insecure Permissions,27,377
4,ParentOf,base,379,Creation of Temporary File in Directory with Insecure Permissions,27,377
5,MemberOf,category,361,7PK - Time and State,27,377
6,MemberOf,category,857,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 14 - Input Output (FIO),27,377
7,MemberOf,category,964,SFP Secondary Cluster: Exposure Temporary File,27,377
8,MemberOf,category,1147,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 13. Input Output (FIO),27,377
9,MemberOf,category,1169,SEI CERT C Coding Standard - Guidelines 14. Concurrency (CON),27,377
10,MemberOf,category,1345,OWASP Top Ten 2021 Category A01:2021 - Broken Access Control,27,377
11,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,27,377
12,MemberOf,category,1403,Comprehensive Categorization: Exposed Resource,27,377
4,ChildOf,pillar,664,Improper Control of a Resource Through its Lifetime,1,400
5,ParentOf,class,405,Asymmetric Resource Consumption (Amplification),1,400
6,ParentOf,base,770,Allocation of Resources Without Limits or Throttling,1,400
7,ParentOf,base,771,Missing Reference to Active Allocated Resource,1,400
8,ParentOf,base,779,Logging of Excessive Data,1,400
9,ParentOf,base,920,Improper Restriction of Power Consumption,1,400
10,ParentOf,base,1235,Incorrect Use of Autoboxing and Unboxing for Performance Critical Operations,1,400
11,ParentOf,base,1246,Improper Write Handling in Limited-write Non-Volatile Memories,1,400
12,CanFollow,base,410,Insufficient Resource Pool,1,400
13,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,1,400
14,ParentOf,base,770,Allocation of Resources Without Limits or Throttling,1,400
15,ParentOf,base,920,Improper Restriction of Power Consumption,1,400
16,MemberOf,category,730,OWASP Top Ten 2004 Category A9 - Denial of Service,1,400
17,MemberOf,category,858,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 15 - Serialization (SER),1,400
18,MemberOf,category,861,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 18 - Miscellaneous (MSC),1,400
19,MemberOf,view,884,CWE Cross-section,1,400
20,MemberOf,category,985,SFP Secondary Cluster: Unrestricted Consumption,1,400
21,MemberOf,category,1148,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 14. Serialization (SER),1,400
22,MemberOf,category,1152,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 49. Miscellaneous (MSC),1,400
23,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,1,400
24,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,1,400
25,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,1,400
26,MemberOf,category,1416,Comprehensive Categorization: Resource Lifecycle Management,1,400
27,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,1,400
